L_mm,r_abs,contrast_dB,contrast_linear,n_mode,S_mid
1.1206,0.7979,18.9854,79.1663,1,0.797930
1.2412,0.7979,18.9855,79.1672,1,0.797931
1.3618,0.7979,18.9855,79.1678,1,0.797931
1.4824,0.7979,18.9855,79.1684,1,0.797932
1.6030,0.7979,18.9845,79.1506,2,0.797912
1.7236,0.7979,18.9846,79.1523,2,0.797914
1.8442,0.7979,18.9847,79.1538,2,0.797915
1.9648,0.7979,18.9848,79.1551,2,0.797917
2.0854,0.7979,18.9849,79.1563,2,0.797918
2.2060,0.7979,18.9849,79.1573,2,0.797919
2.3266,0.7979,18.9850,79.1582,2,0.797920
2.4472,0.7979,18.9850,79.1590,2,0.797921
2.5678,0.7979,18.9840,79.1408,3,0.797900
2.6884,0.7979,18.9841,79.1423,3,0.797902
2.8090,0.7979,18.9842,79.1437,3,0.797904
2.9296,0.7979,18.9842,79.1450,3,0.797905
3.0503,0.7979,18.9843,79.1462,3,0.797907
3.1709,0.7979,18.9844,79.1473,3,0.797908
3.2915,0.7979,18.9844,79.1483,3,0.797909
3.4121,0.7979,18.9845,79.1492,3,0.797910
3.5327,0.7979,18.9835,79.1307,4,0.797889
3.6533,0.7979,18.9835,79.1322,4,0.797891
3.7739,0.7979,18.9836,79.1336,4,0.797892
3.8945,0.7979,18.9837,79.1349,4,0.797894
4.0151,0.7979,18.9837,79.1361,4,0.797895
4.1357,0.7979,18.9838,79.1372,4,0.797896
4.2563,0.7979,18.9839,79.1383,4,0.797898
4.3769,0.7979,18.9839,79.1393,4,0.797899
4.4975,0.7979,18.9840,79.1402,4,0.797900
4.6181,0.7979,18.9830,79.1221,5,0.797879
4.7387,0.7979,18.9831,79.1235,5,0.797881
4.8593,0.7979,18.9831,79.1247,5,0.797882
4.9799,0.7979,18.9832,79.1259,5,0.797883
5.1005,0.7979,18.9833,79.1271,5,0.797885
5.2211,0.7979,18.9833,79.1282,5,0.797886
5.3417,0.7979,18.9834,79.1293,5,0.797887
5.4623,0.7979,18.9834,79.1303,5,0.797888
5.5829,0.7979,18.9824,79.1120,6,0.797867
5.7035,0.7979,18.9825,79.1133,6,0.797869
5.8241,0.7979,18.9826,79.1146,6,0.797870
5.9447,0.7979,18.9826,79.1158,6,0.797872
6.0653,0.7979,18.9827,79.1170,6,0.797873
6.1859,0.7979,18.9828,79.1181,6,0.797874
6.3065,0.7979,18.9828,79.1192,6,0.797876
6.4271,0.7979,18.9829,79.1203,6,0.797877
6.5477,0.7979,18.9819,79.1019,7,0.797856
6.6683,0.7979,18.9819,79.1032,7,0.797857
6.7889,0.7979,18.9820,79.1045,7,0.797859
6.9095,0.7979,18.9821,79.1057,7,0.797860
7.0302,0.7979,18.9821,79.1069,7,0.797861
7.1508,0.7979,18.9822,79.1080,7,0.797863
7.2714,0.7979,18.9823,79.1092,7,0.797864
7.3920,0.7979,18.9823,79.1102,7,0.797865
7.5126,0.7979,18.9813,79.0918,8,0.797844
7.6332,0.7979,18.9814,79.0931,8,0.797846
7.7538,0.7979,18.9815,79.0944,8,0.797847
7.8744,0.7979,18.9815,79.0956,8,0.797849
7.9950,0.7979,18.9816,79.0968,8,0.797850
8.1156,0.7979,18.9817,79.0979,8,0.797851
8.2362,0.7979,18.9817,79.0991,8,0.797853
8.3568,0.7979,18.9818,79.1002,8,0.797854
8.4774,0.7979,18.9818,79.1012,8,0.797855
8.5980,0.7979,18.9808,79.0830,9,0.797834
8.7186,0.7979,18.9809,79.0842,9,0.797835
8.8392,0.7979,18.9810,79.0855,9,0.797837
8.9598,0.7979,18.9810,79.0867,9,0.797838
9.0804,0.7979,18.9811,79.0878,9,0.797840
9.2010,0.7979,18.9812,79.0890,9,0.797841
9.3216,0.7979,18.9812,79.0901,9,0.797842
9.4422,0.7979,18.9813,79.0912,9,0.797843
9.5628,0.7979,18.9803,79.0728,10,0.797822
9.6834,0.7979,18.9803,79.0741,10,0.797824
9.8040,0.7979,18.9804,79.0754,10,0.797825
9.9246,0.7979,18.9805,79.0766,10,0.797827
10.0452,0.7979,18.9805,79.0777,10,0.797828
10.1658,0.7979,18.9806,79.0789,10,0.797829
10.2864,0.7979,18.9807,79.0800,10,0.797831
10.4070,0.7979,18.9807,79.0811,10,0.797832
10.5276,0.7979,18.9797,79.0627,11,0.797811
10.6482,0.7979,18.9798,79.0640,11,0.797812
10.7688,0.7979,18.9799,79.0652,11,0.797814
10.8894,0.7979,18.9799,79.0665,11,0.797815
11.0101,0.7979,18.9800,79.0676,11,0.797816
11.1307,0.7979,18.9801,79.0688,11,0.797818
11.2513,0.7979,18.9801,79.0699,11,0.797819
11.3719,0.7979,18.9802,79.0711,11,0.797820
11.4925,0.7979,18.9802,79.0721,11,0.797822
11.6131,0.7979,18.9792,79.0539,12,0.797801
11.7337,0.7979,18.9793,79.0551,12,0.797802
11.8543,0.7979,18.9794,79.0563,12,0.797803
11.9749,0.7979,18.9794,79.0575,12,0.797805
12.0955,0.7979,18.9795,79.0587,12,0.797806
12.2161,0.7979,18.9796,79.0599,12,0.797807
12.3367,0.7979,18.9796,79.0610,12,0.797809
12.4573,0.7979,18.9797,79.0621,12,0.797810
12.5779,0.7979,18.9787,79.0438,13,0.797789
12.6985,0.7979,18.9787,79.0450,13,0.797790
12.8191,0.7979,18.9788,79.0462,13,0.797792
12.9397,0.7979,18.9789,79.0474,13,0.797793
13.0603,0.7979,18.9789,79.0486,13,0.797795
13.1809,0.7979,18.9790,79.0498,13,0.797796
13.3015,0.7979,18.9791,79.0509,13,0.797797
13.4221,0.7979,18.9791,79.0520,13,0.797798
13.5427,0.7979,18.9781,79.0337,14,0.797777
13.6633,0.7979,18.9782,79.0349,14,0.797779
13.7839,0.7979,18.9783,79.0361,14,0.797780
13.9045,0.7979,18.9783,79.0373,14,0.797782
14.0251,0.7979,18.9784,79.0385,14,0.797783
14.1457,0.7979,18.9785,79.0397,14,0.797784
14.2663,0.7979,18.9785,79.0408,14,0.797786
14.3869,0.7979,18.9786,79.0419,14,0.797787
14.5075,0.7979,18.9776,79.0235,15,0.797766
14.6281,0.7979,18.9776,79.0248,15,0.797767
14.7487,0.7979,18.9777,79.0260,15,0.797769
14.8693,0.7979,18.9778,79.0272,15,0.797770
14.9899,0.7979,18.9778,79.0284,15,0.797771
15.1106,0.7979,18.9779,79.0296,15,0.797773
15.2312,0.7979,18.9780,79.0307,15,0.797774
15.3518,0.7979,18.9780,79.0319,15,0.797775
15.4724,0.7979,18.9781,79.0330,15,0.797777
15.5930,0.7979,18.9771,79.0147,16,0.797755
15.7136,0.7979,18.9771,79.0159,16,0.797757
15.8342,0.7979,18.9772,79.0171,16,0.797758
15.9548,0.7979,18.9773,79.0183,16,0.797760
16.0754,0.7979,18.9773,79.0195,16,0.797761
16.1960,0.7979,18.9774,79.0206,16,0.797762
16.3166,0.7979,18.9775,79.0218,16,0.797764
16.4372,0.7979,18.9775,79.0229,16,0.797765
16.5578,0.7979,18.9765,79.0046,17,0.797744
16.6784,0.7979,18.9766,79.0058,17,0.797745
16.7990,0.7979,18.9767,79.0070,17,0.797747
16.9196,0.7979,18.9767,79.0082,17,0.797748
17.0402,0.7979,18.9768,79.0094,17,0.797749
17.1608,0.7979,18.9769,79.0106,17,0.797751
17.2814,0.7979,18.9769,79.0117,17,0.797752
17.4020,0.7979,18.9770,79.0128,17,0.797753
17.5226,0.7979,18.9760,78.9945,18,0.797732
17.6432,0.7979,18.9760,78.9957,18,0.797734
17.7638,0.7979,18.9761,78.9969,18,0.797735
17.8844,0.7979,18.9762,78.9981,18,0.797736
18.0050,0.7979,18.9762,78.9993,18,0.797738
18.1256,0.7979,18.9763,79.0005,18,0.797739
18.2462,0.7979,18.9764,79.0016,18,0.797740
18.3668,0.7979,18.9764,79.0028,18,0.797742
18.4874,0.7979,18.9765,79.0039,18,0.797743
18.6080,0.7979,18.9755,78.9856,19,0.797722
18.7286,0.7979,18.9755,78.9868,19,0.797723
18.8492,0.7979,18.9756,78.9880,19,0.797725
18.9698,0.7979,18.9757,78.9892,19,0.797726
19.0905,0.7979,18.9757,78.9904,19,0.797728
19.2111,0.7979,18.9758,78.9915,19,0.797729
19.3317,0.7979,18.9759,78.9927,19,0.797730
19.4523,0.7979,18.9759,78.9938,19,0.797731
19.5729,0.7979,18.9749,78.9755,20,0.797710
19.6935,0.7979,18.9750,78.9767,20,0.797712
19.8141,0.7979,18.9751,78.9779,20,0.797713
19.9347,0.7979,18.9751,78.9791,20,0.797715
20.0553,0.7979,18.9752,78.9803,20,0.797716
20.1759,0.7979,18.9753,78.9815,20,0.797717
20.2965,0.7979,18.9753,78.9826,20,0.797719
20.4171,0.7979,18.9754,78.9837,20,0.797720
20.5377,0.7979,18.9744,78.9654,21,0.797699
20.6583,0.7979,18.9744,78.9666,21,0.797700
20.7789,0.7979,18.9745,78.9678,21,0.797702
20.8995,0.7979,18.9746,78.9690,21,0.797703
21.0201,0.7979,18.9746,78.9702,21,0.797704
21.1407,0.7979,18.9747,78.9714,21,0.797706
21.2613,0.7979,18.9748,78.9725,21,0.797707
21.3819,0.7979,18.9748,78.9737,21,0.797708
21.5025,0.7979,18.9738,78.9553,22,0.797687
21.6231,0.7979,18.9739,78.9565,22,0.797689
21.7437,0.7979,18.9739,78.9577,22,0.797690
21.8643,0.7979,18.9740,78.9589,22,0.797691
21.9849,0.7979,18.9741,78.9601,22,0.797693
22.1055,0.7979,18.9741,78.9613,22,0.797694
22.2261,0.7979,18.9742,78.9625,22,0.797695
22.3467,0.7979,18.9743,78.9636,22,0.797697
22.4673,0.7979,18.9743,78.9647,22,0.797698
22.5879,0.7979,18.9733,78.9464,23,0.797677
22.7085,0.7979,18.9734,78.9477,23,0.797678
22.8291,0.7979,18.9735,78.9489,23,0.797680
22.9497,0.7979,18.9735,78.9500,23,0.797681
23.0704,0.7979,18.9736,78.9512,23,0.797682
23.1910,0.7979,18.9737,78.9524,23,0.797684
23.3116,0.7979,18.9737,78.9535,23,0.797685
23.4322,0.7979,18.9738,78.9547,23,0.797686
